# TEST CONFIGURATION BEGIN
# FileStream(filename='export_dataframe_0v4.csv', target_idx=-1, n_targets=1, cat_features=None)
# [M0] HoeffdingTree(binary_split=False, grace_period=200, leaf_prediction='nba', max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, remove_poor_atts=False, split_confidence=1e-07, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05)
# EvaluatePrequential(batch_size=10, data_points_for_classification=False, max_samples=1000000, max_time=1000, metrics=['accuracy', 'running_time', 'model_size'], n_wait=200, output_file='summary_ht.txt', pretrain_size=10000, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
592190,0.845553,0.820000,226.706210,39.973317,266.679527,16654.578125
592390,0.845536,0.795000,226.777228,39.988203,266.765431,16658.984375
592590,0.845513,0.780000,226.847437,40.001297,266.848734,16669.078125
592790,0.845503,0.815000,226.944843,40.018732,266.963575,16679.234375
592990,0.845501,0.840000,227.037516,40.033385,267.070901,16731.273438
593190,0.845473,0.765000,227.118679,40.050011,267.168691,16735.679688
593390,0.845465,0.820000,227.198623,40.064421,267.263043,16735.679688
593590,0.845461,0.835000,227.270770,40.078244,267.349014,16745.804688
593790,0.845452,0.820000,227.351132,40.092944,267.444076,16745.898438
593990,0.845445,0.825000,227.424173,40.108144,267.532317,16745.929688
594190,0.845450,0.860000,227.502075,40.123212,267.625288,16745.929688
594390,0.845455,0.860000,227.574810,40.137873,267.712683,16745.929688
594590,0.845467,0.880000,227.652651,40.152130,267.804781,16745.960938
594790,0.845470,0.855000,227.733563,40.166033,267.899597,16802.343750
594990,0.845474,0.855000,227.803141,40.182032,267.985172,16802.375000
595190,0.845489,0.890000,227.887507,40.197188,268.084694,16802.375000
595390,0.845504,0.890000,227.969709,40.211639,268.181348,16811.062500
595590,0.845512,0.870000,228.042545,40.228520,268.271065,16811.062500
595790,0.845509,0.835000,228.129219,40.246501,268.375721,16815.406250
595990,0.845488,0.785000,228.201661,40.260807,268.462468,16815.468750
596190,0.845495,0.865000,228.282816,40.277221,268.560037,16797.710938
596390,0.845479,0.800000,228.360720,40.290990,268.651710,16802.179688
596590,0.845471,0.820000,228.442405,40.306452,268.748857,16874.500000
596790,0.845450,0.785000,228.531129,40.320863,268.851991,16879.156250
596990,0.845457,0.865000,228.609149,40.335591,268.944741,16866.179688
597190,0.845462,0.860000,228.688551,40.354312,269.042863,16880.742188
597390,0.845448,0.805000,228.772829,40.370873,269.143703,16880.773438
597590,0.845459,0.880000,228.862897,40.383073,269.245970,16885.179688
597790,0.845476,0.895000,228.956908,40.395579,269.352488,16889.679688
597990,0.845495,0.900000,229.028446,40.407103,269.435549,16889.679688
598190,0.845517,0.910000,229.100696,40.419433,269.520129,16889.679688
598390,0.845530,0.885000,229.177415,40.431075,269.608490,16941.750000
598590,0.845552,0.910000,229.266512,40.443315,269.709828,16872.453125
598790,0.845562,0.875000,229.343405,40.455530,269.798935,16855.351562
598990,0.845557,0.830000,229.427962,40.467634,269.895596,16950.765625
599190,0.845575,0.900000,229.510513,40.481546,269.992058,16973.921875
599390,0.845599,0.915000,229.580629,40.494274,270.074903,17025.992188
599590,0.845614,0.890000,229.678309,40.508627,270.186936,17036.398438
599790,0.845619,0.860000,229.750956,40.521018,270.271974,17055.460938
599990,0.845641,0.910000,229.822481,40.534491,270.356973,17055.617188
600190,0.845644,0.855000,229.893952,40.548049,270.442001,17068.679688
600390,0.845647,0.855000,229.973117,40.560004,270.533121,17068.679688
600590,0.845664,0.895000,230.046444,40.572992,270.619436,17068.679688
600790,0.845675,0.880000,230.119433,40.586553,270.705986,17068.742188
600990,0.845687,0.880000,230.205737,40.600026,270.805763,17068.804688
601190,0.845702,0.890000,230.277348,40.611891,270.889239,17068.804688
601390,0.845714,0.880000,230.354846,40.625066,270.979911,17073.210938
601590,0.845730,0.895000,230.437890,40.639659,271.077549,17087.710938
601790,0.845745,0.890000,230.524199,40.654076,271.178274,17087.804688
601990,0.845757,0.880000,230.602109,40.666222,271.268331,17092.242188
602190,0.845772,0.890000,230.673500,40.678559,271.352059,17092.242188
602390,0.845792,0.905000,230.754543,40.692263,271.446806,17092.335938
602590,0.845805,0.885000,230.834751,40.705610,271.540360,17092.335938
602790,0.845815,0.875000,230.905814,40.718029,271.623843,17092.335938
602990,0.845830,0.890000,230.982299,40.733369,271.715668,17092.335938
603190,0.845840,0.875000,231.056147,40.746948,271.803095,17092.367188
603390,0.845846,0.865000,231.133462,40.760327,271.893790,17092.367188
603590,0.845844,0.840000,231.216858,40.774073,271.990931,17092.398438
603790,0.845839,0.830000,231.291695,40.787923,272.079618,17092.398438
603990,0.845854,0.890000,231.368301,40.803737,272.172038,17092.429688
604190,0.845872,0.900000,231.450528,40.818919,272.269447,17092.429688
604390,0.845877,0.860000,231.539007,40.836687,272.375694,17144.531250
604590,0.845898,0.910000,231.612259,40.851376,272.463634,17144.531250
604790,0.845901,0.855000,231.698110,40.864960,272.563069,17154.656250
604990,0.845914,0.885000,231.784555,40.879329,272.663884,17140.960938
605190,0.845921,0.865000,231.867137,40.894830,272.761967,17151.085938
605390,0.845937,0.895000,231.949365,40.908863,272.858228,17155.617188
605590,0.845950,0.885000,232.030978,40.925157,272.956135,17190.554688
605790,0.845952,0.850000,232.102336,40.938462,273.040798,17199.398438
605990,0.845958,0.865000,232.185533,40.953003,273.138536,17255.812500
606190,0.845969,0.880000,232.259051,40.966658,273.225709,17255.843750
606390,0.845974,0.860000,232.344434,40.980871,273.325305,17255.906250
606590,0.845984,0.875000,232.417578,40.996723,273.414302,17255.937500
606790,0.846009,0.920000,232.490888,41.009695,273.500584,17255.937500
606990,0.846010,0.850000,232.573663,41.022669,273.596332,17256.031250
607190,0.846023,0.885000,232.648292,41.037649,273.685941,17256.062500
607390,0.846026,0.855000,232.725168,41.052215,273.777383,17256.125000
607590,0.846044,0.900000,232.804898,41.065924,273.870822,17196.921875
607790,0.846059,0.890000,232.882404,41.078774,273.961178,17263.398438
607990,0.846048,0.815000,232.954250,41.093656,274.047906,17272.179688
608190,0.846055,0.865000,233.034664,41.107884,274.142548,17282.273438
608390,0.846070,0.890000,233.122698,41.123946,274.246643,17282.273438
608590,0.846073,0.855000,233.194922,41.137471,274.332393,17344.468750
608790,0.846082,0.875000,233.279913,41.150555,274.430468,17344.468750
608990,0.846077,0.830000,233.358810,41.166272,274.525082,17344.468750
609190,0.846088,0.880000,233.441357,41.182887,274.624244,17353.187500
609390,0.846091,0.855000,233.522578,41.197201,274.719779,17353.281250
609590,0.846099,0.870000,233.599774,41.210340,274.810115,17405.414062
609790,0.846087,0.810000,233.674277,41.223335,274.897611,17405.414062
609990,0.846090,0.855000,233.752087,41.236277,274.988364,17405.414062
610190,0.846100,0.875000,233.829337,41.250360,275.079697,17405.414062
610390,0.846113,0.885000,233.910022,41.264620,275.174642,17405.414062
610590,0.846122,0.875000,233.988062,41.277730,275.265791,17415.632812
610790,0.846110,0.810000,234.060143,41.291834,275.351977,17420.039062
610990,0.846105,0.830000,234.134257,41.306449,275.440706,17420.070312
611190,0.846094,0.815000,234.221204,41.322518,275.543722,17420.070312
611390,0.846084,0.815000,234.293179,41.336440,275.629619,17420.070312
611590,0.846072,0.810000,234.376988,41.349913,275.726901,17420.070312
611790,0.846077,0.860000,234.446966,41.362573,275.809539,17420.070312
611990,0.846090,0.885000,234.518595,41.375712,275.894307,17420.101562
612190,0.846089,0.845000,234.599862,41.388982,275.988845,17424.539062
612390,0.846112,0.915000,234.684355,41.405049,276.089404,17407.343750
612590,0.846130,0.900000,234.792550,41.421813,276.214362,17393.742188
612790,0.846121,0.820000,234.877628,41.437896,276.315525,17460.250000
612990,0.846146,0.920000,234.951031,41.455831,276.406863,17469.031250
613190,0.846141,0.830000,235.028183,41.470511,276.498694,17469.031250
613390,0.846139,0.840000,235.119256,41.485391,276.604647,17469.031250
613590,0.846150,0.880000,235.189945,41.499301,276.689247,17473.406250
613790,0.846158,0.870000,235.270528,41.513656,276.784184,17483.562500
613990,0.846156,0.840000,235.344395,41.527293,276.871688,17488.031250
614190,0.846160,0.860000,235.419702,41.543283,276.962985,17488.031250
614390,0.846171,0.880000,235.488812,41.557022,277.045834,17488.031250
614590,0.846179,0.870000,235.565057,41.572180,277.137237,17488.031250
614790,0.846186,0.865000,235.638836,41.585143,277.223979,17488.093750
614990,0.846190,0.860000,235.733496,41.600551,277.334046,17488.093750
615190,0.846198,0.870000,235.822881,41.617120,277.440001,17488.156250
615390,0.846203,0.860000,235.903881,41.631109,277.534990,17488.156250
615590,0.846217,0.890000,235.989960,41.646140,277.636100,17540.226562
615790,0.846225,0.870000,236.067801,41.662354,277.730155,17540.226562
615990,0.846231,0.865000,236.151884,41.676139,277.828023,17544.601562
616190,0.846247,0.895000,236.232812,41.690857,277.923669,17544.601562
616390,0.846240,0.825000,236.312987,41.703221,278.016208,17554.695312
616590,0.846256,0.895000,236.393072,41.718558,278.111630,17554.757812
616790,0.846264,0.870000,236.474349,41.732533,278.206882,17554.789062
616990,0.846273,0.875000,236.565395,41.750372,278.315767,17554.789062
617190,0.846268,0.830000,236.678113,41.774097,278.452210,17554.820312
617390,0.846268,0.845000,236.759337,41.790291,278.549628,17554.820312
617590,0.846272,0.860000,236.849368,41.805311,278.654679,17554.820312
617790,0.846273,0.850000,236.938631,41.820281,278.758912,17554.820312
617990,0.846281,0.870000,237.023964,41.834275,278.858239,17554.820312
618190,0.846279,0.840000,237.102231,41.848164,278.950395,17554.851562
618390,0.846287,0.870000,237.187496,41.865296,279.052792,17554.914062
618590,0.846287,0.845000,237.262457,41.881199,279.143656,17554.914062
618790,0.846289,0.855000,237.340335,41.895669,279.236004,17554.914062
618990,0.846292,0.855000,237.417033,41.909959,279.326992,17555.007812
619190,0.846308,0.895000,237.499803,41.924597,279.424399,17555.039062
619390,0.846313,0.860000,237.574125,41.940005,279.514131,17573.914062
619590,0.846317,0.860000,237.651887,41.955015,279.606901,17578.289062
619790,0.846330,0.885000,237.738385,41.969696,279.708081,17578.289062
619990,0.846352,0.915000,237.812663,41.983683,279.796346,17578.289062
620190,0.846350,0.840000,237.899869,42.000743,279.900612,17578.351562
620390,0.846355,0.860000,237.978814,42.014642,279.993457,17578.414062
620590,0.846359,0.860000,238.061171,42.029183,280.090354,17578.414062
620790,0.846361,0.850000,238.167544,42.044790,280.212334,17578.445312
620990,0.846367,0.865000,238.257456,42.061875,280.319330,17578.445312
621190,0.846361,0.830000,238.337738,42.076982,280.414721,17578.507812
621390,0.846356,0.830000,238.429620,42.090251,280.519871,17578.539062
621590,0.846359,0.855000,238.506276,42.104566,280.610842,17583.039062
621790,0.846368,0.875000,238.582765,42.118753,280.701518,17583.039062
621990,0.846361,0.825000,238.658359,42.133932,280.792292,17583.039062
622190,0.846356,0.830000,238.733477,42.147860,280.881337,17583.070312
622390,0.846354,0.840000,238.808248,42.163418,280.971666,17583.070312
622590,0.846376,0.915000,238.889598,42.177373,281.066970,17583.070312
622790,0.846367,0.820000,238.967601,42.191875,281.159476,17583.070312
622990,0.846365,0.840000,239.046495,42.205653,281.252147,17583.132812
623190,0.846363,0.840000,239.121898,42.219329,281.341227,17583.195312
623390,0.846374,0.880000,239.208574,42.233292,281.441866,17583.195312
623590,0.846374,0.845000,239.284007,42.247581,281.531588,17583.195312
623790,0.846377,0.855000,239.360942,42.261371,281.622313,17583.195312
623990,0.846384,0.870000,239.439840,42.275756,281.715596,17583.195312
624190,0.846390,0.865000,239.526930,42.292371,281.819301,17569.750000
624390,0.846400,0.875000,239.619054,42.305855,281.924909,17621.851562
624590,0.846399,0.845000,239.693424,42.320465,282.013889,17621.851562
624790,0.846412,0.885000,239.777530,42.335593,282.113123,17626.289062
624990,0.846428,0.895000,239.855932,42.350234,282.206166,17630.601562
625190,0.846439,0.880000,239.934333,42.364420,282.298753,17630.601562
625390,0.846449,0.880000,240.023871,42.381925,282.405796,17630.601562
625590,0.846455,0.865000,240.099958,42.395696,282.495654,17630.601562
625790,0.846453,0.840000,240.181679,42.410025,282.591704,17630.632812
625990,0.846461,0.870000,240.265073,42.423417,282.688490,17630.664062
626190,0.846475,0.890000,240.344163,42.437537,282.781700,17630.695312
626390,0.846471,0.835000,240.433086,42.450623,282.883709,17560.804688
626590,0.846463,0.820000,240.512173,42.464387,282.976560,17617.343750
626790,0.846453,0.815000,240.605832,42.480455,283.086288,17632.000000
626990,0.846467,0.890000,240.701809,42.494598,283.196407,17666.218750
627190,0.846457,0.815000,240.779411,42.509519,283.288930,17733.007812
627390,0.846461,0.860000,240.865363,42.524310,283.389672,17737.476562
627590,0.846480,0.905000,240.938683,42.539447,283.478130,17747.570312
627790,0.846486,0.865000,241.013200,42.553085,283.566285,17762.007812
627990,0.846495,0.875000,241.097639,42.567003,283.664642,17766.507812
628190,0.846493,0.840000,241.174587,42.581487,283.756073,17776.695312
628390,0.846502,0.875000,241.252216,42.596566,283.848782,17776.757812
628590,0.846511,0.875000,241.328923,42.609633,283.938556,17776.820312
628790,0.846506,0.830000,241.406215,42.623398,284.029613,17781.195312
628990,0.846499,0.825000,241.490542,42.637362,284.127904,17781.226562
629190,0.846507,0.870000,241.568147,42.650917,284.219064,17781.257812
629390,0.846505,0.840000,241.643643,42.664365,284.308008,17781.257812
629590,0.846519,0.890000,241.718622,42.679740,284.398362,17781.257812
629790,0.846526,0.870000,241.806528,42.697427,284.503956,17781.289062
629990,0.846535,0.875000,241.885428,42.711942,284.597370,17781.289062
630190,0.846537,0.850000,241.980142,42.725009,284.705151,17781.320312
630390,0.846547,0.880000,242.061170,42.738904,284.800074,17781.382812
630590,0.846549,0.850000,242.142264,42.752859,284.895123,17781.382812
630790,0.846559,0.880000,242.222053,42.766414,284.988466,17781.445312
630990,0.846559,0.845000,242.298158,42.782201,285.080358,17781.445312
631190,0.846570,0.880000,242.388322,42.796853,285.185175,17712.304688
631390,0.846584,0.890000,242.473813,42.813377,285.287190,17768.687500
631590,0.846597,0.890000,242.548872,42.829116,285.377989,17768.718750
631790,0.846600,0.855000,242.632502,42.844971,285.477473,17768.750000
631990,0.846600,0.845000,242.709095,42.859340,285.568434,17768.750000
632190,0.846614,0.890000,242.797719,42.878040,285.675759,17825.132812
632390,0.846620,0.865000,242.873819,42.892174,285.765993,17825.132812
632590,0.846622,0.855000,242.962210,42.906924,285.869134,17825.289062
632790,0.846623,0.850000,243.038267,42.921915,285.960182,17825.351562
632990,0.846653,0.940000,243.115293,42.936984,286.052277,17825.351562
633190,0.846645,0.820000,243.203261,42.952469,286.155730,17825.351562
633390,0.846649,0.860000,243.285840,42.968075,286.253914,17825.351562
633590,0.846663,0.890000,243.361496,42.984441,286.345938,17825.351562
633790,0.846662,0.845000,243.441044,42.999889,286.440933,17825.351562
633990,0.846673,0.880000,243.528644,43.013986,286.542629,17825.351562
634190,0.846671,0.840000,243.614375,43.029489,286.643864,17825.382812
634390,0.846664,0.825000,243.691779,43.042283,286.734062,17825.382812
634590,0.846670,0.865000,243.777609,43.058226,286.835835,17812.593750
634790,0.846684,0.890000,243.862621,43.072772,286.935393,17869.039062
634990,0.846685,0.850000,243.946213,43.087211,287.033424,17873.351562
635190,0.846679,0.830000,244.030476,43.103006,287.133482,17883.507812
635390,0.846668,0.810000,244.111153,43.117646,287.228799,17834.585938
635590,0.846658,0.815000,244.188440,43.130926,287.319366,17838.929688
635790,0.846668,0.880000,244.283499,43.150479,287.433978,17838.929688
635990,0.846673,0.860000,244.359036,43.164910,287.523946,17838.960938
636190,0.846680,0.870000,244.457707,43.180395,287.638102,17769.070312
636390,0.846695,0.895000,244.551262,43.200277,287.751539,17821.109375
636590,0.846704,0.875000,244.639292,43.215980,287.855271,17825.453125
636790,0.846686,0.790000,244.727253,43.231635,287.958887,17825.515625
636990,0.846686,0.845000,244.801805,43.244702,288.046507,17825.640625
637190,0.846692,0.865000,244.876779,43.259909,288.136689,17825.671875
637390,0.846683,0.820000,244.952084,43.274374,288.226458,17887.835938
637590,0.846695,0.885000,245.048481,43.291895,288.340376,17892.273438
637790,0.846695,0.845000,245.136189,43.307916,288.444105,17926.460938
637990,0.846693,0.840000,245.220409,43.324078,288.544487,17931.023438
638190,0.846689,0.835000,245.346242,43.340640,288.686882,17935.492188
638390,0.846695,0.865000,245.431010,43.358207,288.789217,17935.554688
638590,0.846697,0.855000,245.515117,43.371812,288.886929,17935.585938
638790,0.846691,0.825000,245.607303,43.385075,288.992378,17945.679688
638990,0.846695,0.860000,245.696557,43.400722,289.097279,17960.148438
639190,0.846701,0.865000,245.773808,43.416114,289.189921,17974.929688
639390,0.846708,0.870000,245.875435,43.431857,289.307293,17974.960938
639590,0.846714,0.865000,245.966640,43.447850,289.414490,18037.156250
639790,0.846707,0.825000,246.045524,43.462954,289.508478,18037.281250
639990,0.846711,0.860000,246.122573,43.477901,289.600475,18037.437500
640190,0.846701,0.815000,246.207391,43.492079,289.699470,18037.437500
640390,0.846707,0.865000,246.293469,43.510686,289.804155,18037.500000
640590,0.846697,0.815000,246.382020,43.527517,289.909537,18041.875000
